stools_11006101	0	Ente_casseliflavus_CQFYY22-063	32947	32914	35807	0.425	2.665	1.117	0.299	0.631	0.956	0.106	0.032	0.048	0.051
stools_11008101	0	Ente_avium_352	45858	45615	75580	0.669	5.083	3.281	0.477	0.695	0.937	0.092	0.137	0.145	0.154
stools_11008101	1	Ente_faecium_na_GCF_900639365.1	26102	25722	45054	0.657	3.485	2.168	0.347	0.742	0.994	0.077	0.052	0.125	0.125
stools_11008101	2	Ente_durans_S8-3	29388	28635	28162	0.512	2.784	1.403	0.368	0.679	0.993	0.118	0.036	0.086	0.087
stools_11009101	0	Ente_hirae_L6E	27764	27729	29680	0.902	47.375	41.222	0.827	0.902	0.947	1.407	1.163	0.575	0.608
stools_11009150	0	Ente_hirae_L6E	27764	27737	19635	0.557	2.841	1.524	0.473	0.712	0.954	0.108	0.051	0.127	0.133
stools_11011101	0	Ente_faecium_BM4105-RF	26389	26338	38908	0.898	8.052	7.131	0.59	0.899	0.908	0.265	0.157	0.389	0.428
stools_11013101	0	Ente_faecium_na	25514	25357	50238	0.801	5.77	4.427	0.507	0.81	0.954	0.105	0.078	0.254	0.266
stools_11013101	1	Ente_avium_352	45858	45426	29936	0.478	3.263	1.502	0.621	0.615	0.96	0.049	0.047	0.108	0.112
stools_11015101	0	Ente_hirae_L6E	27764	27688	29003	0.9	14.258	12.394	0.76	0.9	0.937	0.484	0.367	0.519	0.553
stools_11015501	0	Ente_hirae_L6E	27764	27726	28985	0.893	12.734	10.976	0.808	0.893	0.978	0.769	0.622	0.563	0.576
stools_11016101	0	Ente_hirae_13144	26765	26716	24644	0.358	2.723	0.958	0.174	0.58	0.905	0.105	0.018	0.019	0.021
stools_11016150	0	Ente_hirae_L6E	27764	27713	27744	0.797	5.2	4.002	0.562	0.812	0.923	0.212	0.119	0.273	0.295
stools_11018101	0	Ente_faecium_na	25514	25282	86488	0.889	13.013	11.124	0.435	0.889	0.986	0.128	0.185	0.301	0.306
stools_11018101	1	Ente_faecalis_FDAARGOS_338	28109	27657	64017	0.902	7.328	6.542	0.482	0.903	0.95	0.105	0.116	0.337	0.355
stools_11018101	2	Ente_avium_352	45858	45261	39073	0.414	3.44	1.372	0.328	0.554	0.962	0.051	0.041	0.04	0.042
stools_11018101	3	Ente_faecium_RBWH1	26797	2992	20351	0.541	10.347	5.455	0.127	0.543	0.891	0.141	0.011	0.018	0.02
stools_11019101	0	Ente_hirae_L6E	27764	27724	24104	0.61	3.544	2.086	0.527	0.697	1.015	0.286	0.151	0.154	0.156
stools_11019501	0	Ente_hirae_L6E	27764	27728	18792	0.468	3.014	1.36	0.476	0.63	1.022	0.296	0.141	0.086	0.088
stools_11021150	0	Ente_hirae_13344	26635	26586	35066	0.914	20.97	18.945	0.792	0.914	0.979	0.753	0.597	0.592	0.604
stools_11022501	0	Ente_faecalis_HL1	26678	26633	41761	0.768	4.503	3.425	0.536	0.794	0.839	0.339	0.182	0.218	0.259
stools_11023101	0	Ente_faecium_CX2-6	24911	24874	29827	0.917	8.461	7.582	0.579	0.917	0.983	0.264	0.153	0.439	0.446
stools_11024150	0	Ente_hirae_13344	26635	26603	28578	0.907	14.23	12.73	0.788	0.907	0.972	0.383	0.301	0.571	0.587
stools_11025102	0	Ente_hirae_HDC14-2	28092	28071	15265	0.433	2.707	1.143	0.414	0.636	0.961	0.116	0.048	0.07	0.073
stools_11029101	0	Ente_hirae_FDAARGOS_1124	27282	27238	29441	0.931	17.889	16.426	0.825	0.931	0.976	1.514	1.249	0.65	0.666
stools_11029150	0	Ente_hirae_FDAARGOS_1124	27282	27238	29643	0.935	39.087	36.082	0.883	0.935	0.98	3.155	2.786	0.709	0.723
stools_11029501	0	Ente_hirae_FDAARGOS_1124	27282	27232	29890	0.936	51.123	47.262	0.881	0.936	0.979	2.526	2.225	0.707	0.722
stools_11030101	0	Ente_hirae_13344	26635	26589	32314	0.818	5.925	4.788	0.542	0.825	0.963	0.191	0.104	0.29	0.302
stools_11034501	0	Ente_faecium_HY07	24989	24966	15344	0.411	2.71	1.077	0.353	0.623	0.974	0.125	0.044	0.055	0.056
stools_11039101	0	Ente_gallinarum_FDAARGOS_728	32252	32183	86490	0.811	6.636	5.337	0.343	0.815	0.983	0.099	0.156	0.182	0.185
stools_11039101	1	Ente_avium_352	45858	45696	60386	0.683	5.445	3.578	0.511	0.703	0.964	0.152	0.153	0.166	0.172
stools_11039101	2	Ente_faecium_4995_20	25649	24942	29177	0.771	5.13	3.825	0.607	0.788	0.975	0.205	0.089	0.283	0.291
stools_11039501	0	Ente_lactis_J-2-A	25363	25270	50416	0.893	25.613	22.478	0.716	0.893	0.946	0.412	0.555	0.482	0.51
stools_11039501	1	Ente_faecium_HY07	24989	8681	27853	0.515	12.665	6.403	0.247	0.516	0.857	0.303	0.054	0.029	0.034
stools_11039501	2	Ente_faecalis_AT22	28475	28253	23385	0.375	3.425	1.273	0.211	0.521	1.161	0.06	0.035	0.018	0.021
stools_11041101	0	Ente_avium_352	45858	45553	97409	0.698	21.947	14.81	0.573	0.698	0.997	0.678	0.502	0.194	0.195
stools_11041101	1	Ente_raffinosus_HG-5	31713	29542	65631	0.922	7.964	7.245	0.418	0.923	0.96	0.138	0.156	0.315	0.328
stools_11041101	2	Ente_gallinarum_FDAARGOS_728	32252	32024	38395	0.767	6.164	4.694	0.501	0.774	1.074	0.06	0.109	0.214	0.23
stools_11042101	0	Ente_faecium_BM4105-RF	26389	26319	51969	0.932	22.598	20.844	0.72	0.932	0.887	0.709	0.856	0.516	0.582
stools_11042101	1	Ente_lactis_E843	26316	4537	27449	0.519	13.17	6.718	0.144	0.519	0.846	0.48	0.048	0.017	0.02
stools_11044101	0	Ente_gallinarum_K205-4a	26290	26144	119148	0.946	24.64	23.171	0.355	0.946	0.962	0.14	0.488	0.289	0.3
stools_11044101	1	Ente_raffinosus_HG-5	31713	31429	94424	0.955	11.566	10.814	0.313	0.955	0.923	0.319	0.278	0.252	0.273
stools_11044101	2	Ente_avium_352	45858	43451	64425	0.798	13.063	10.208	0.596	0.798	0.964	0.676	0.363	0.293	0.304
stools_11044101	3	Ente_gallinarum_674	31927	7981	29732	0.668	21.122	14.06	0.367	0.668	0.991	0.238	0.09	0.108	0.109
stools_11045101	0	Ente_avium_352	45858	45594	88062	0.771	6.206	4.605	0.524	0.779	0.955	0.168	0.228	0.234	0.245
stools_11045101	1	Ente_faecium_na_GCF_020162155.1	25354	24987	52914	0.611	3.717	2.142	0.287	0.693	3.633	0.157	0.059	0.023	0.084
stools_11045101	2	Ente_raffinosus_Er676	31200	28758	37635	0.511	2.774	1.402	0.289	0.678	0.993	0.05	0.043	0.067	0.068
stools_11045101	3	Ente_gallinarum_FDAARGOS_728	32252	31718	22943	0.396	2.873	1.13	0.359	0.584	1.198	0.026	0.038	0.041	0.049
stools_11045101	4	Ente_avium_FDAARGOS_184	35933	10565	10392	0.415	5.155	2.09	0.352	0.474	1	0.034	0.024	0.033	0.033
stools_11046101	0	Ente_faecium_LAC7_2	25453	25341	43860	0.922	126.313	114.684	0.817	0.922	0.943	1.967	3.18	0.603	0.64
stools_11046101	1	Ente_faecium_na_GCF_900639495.1	26691	3798	20507	0.476	102.302	43.976	0.28	0.476	0.976	1.925	0.199	0.03	0.03
stools_11047101	0	Ente_gallinarum_FDAARGOS_728	32252	32133	91380	0.935	15.38	14.27	0.576	0.935	0.957	0.163	0.362	0.451	0.471
stools_11047101	1	Ente_faecium_na_GCF_900639365.1	26102	25494	61323	0.871	6.687	5.565	0.436	0.875	0.983	0.259	0.116	0.286	0.291
stools_11047101	2	Ente_avium_352	45858	45361	39106	0.537	3.265	1.688	0.413	0.658	0.936	0.121	0.062	0.09	0.096
stools_11047101	3	Ente_gallinarum_K205-4a	26290	2076	14759	0.603	11.456	6.88	0.127	0.603	0.841	0.086	0.011	0.023	0.028
stools_11049150	0	Ente_faecium_BM4105-RF	26389	26368	19023	0.502	3.093	1.527	0.338	0.641	0.932	0.131	0.044	0.065	0.07
stools_11050101	0	Ente_faecium_na_GCF_900639345.1	25655	25571	29351	0.896	19.013	16.351	0.777	0.896	0.958	0.337	0.374	0.536	0.559
stools_11050101	1	Ente_faecium_18-042	25147	2466	6439	0.51	16.915	8.293	0.17	0.51	1.876	0.145	0.018	0.012	0.023
stools_11051150	0	Ente_faecium_HB-1	25211	25157	37536	0.885	13.966	12.001	0.692	0.885	0.914	0.428	0.296	0.438	0.479
stools_11051501	0	Ente_faecium_HB-1	25211	25176	36534	0.846	7.628	6.247	0.615	0.848	0.921	0.25	0.154	0.345	0.374
stools_11052101	0	Ente_avium_352	45858	45703	133547	0.769	27.453	20.478	0.529	0.769	0.948	0.578	0.562	0.228	0.24
stools_11052101	1	Ente_gallinarum_FDAARGOS_728	32252	32110	98408	0.904	13.441	12.059	0.454	0.904	0.985	0.135	0.227	0.33	0.336
stools_11052101	2	Ente_faecalis_FDAARGOS_338	28109	27602	69370	0.888	6.722	5.88	0.351	0.891	0.811	0.077	0.096	0.201	0.247
stools_11052101	3	Ente_casseliflavus_CQFYY22-063	32947	31938	44853	0.433	3.28	1.412	0.149	0.573	0.964	0.032	0.026	0.02	0.021
stools_11052101	4	Ente_avium_FDAARGOS_184	35933	11078	31015	0.396	22.376	8.614	0.378	0.396	1.006	0.188	0.057	0.023	0.023
stools_11052101	5	Ente_faecalis_732	28970	6581	26632	0.614	5.27	3.154	0.132	0.641	0.853	0.052	0.012	0.028	0.033
stools_11053501	0	Ente_hirae_L6E	27764	27732	23844	0.721	4.858	3.378	0.596	0.747	0.893	0.129	0.077	0.214	0.24
stools_11055101	0	Ente_hirae_13152	27801	27752	31324	0.809	434.292	347.396	0.806	0.809	0.935	6.977	8.825	0.399	0.426
